customer_id,segment,price,units_sold,discount_percent,churned,month
CUST_0976,Enterprise,1485.09,65,0.05,0,2025-08
CUST_0977,SMB,100.95,10,0.0,0,2025-12
CUST_0978,SMB,75.87,17,0.07,0,2025-04
CUST_0979,Mid,388.94,26,0.0,0,2025-05
CUST_0980,SMB,73.06,20,0.01,0,2025-09
CUST_0981,SMB,138.44,6,0.0,0,2025-01
CUST_0982,SMB,76.98,17,0.02,0,2025-10
CUST_0983,SMB,95.42,11,0.0,0,2025-03
CUST_0984,Mid,522.89,22,0.1,0,2025-07
CUST_0985,SMB,101.14,9,0.01,0,2025-10
CUST_0986,SMB,100.44,10,0.03,0,2025-07
CUST_0987,SMB,143.46,6,0.03,0,2025-08
CUST_0988,Mid,436.29,27,0.07,0,2025-08
CUST_0989,Mid,529.1,23,0.15,0,2025-10
CUST_0990,Enterprise,2819.02,56,0.14,1,2025-03
CUST_0991,Enterprise,2031.33,53,0.19,0,2025-04
CUST_0992,Mid,620.78,13,0.05,0,2025-07
CUST_0993,Enterprise,2865.96,43,0.0,0,2025-03
CUST_0994,Mid,634.17,15,0.05,0,2025-04
CUST_0995,SMB,118.8,6,0.0,0,2025-12
CUST_0996,Mid,456.11,25,0.09,0,2025-12
CUST_0997,SMB,76.42,15,0.0,0,2025-11
CUST_0998,SMB,68.89,17,0.0,0,2025-04
CUST_0999,Mid,326.65,32,0.06,0,2025-11
CUST_1000,Mid,457.59,20,0.0,0,2025-02
CUST_1001,Enterprise,1089.62,60,0.06,0,2025-02
CUST_1002,Enterprise,2852.05,46,0.14,0,2025-03
CUST_1003,Enterprise,2028.8,55,0.07,0,2025-06
CUST_1004,Mid,619.07,20,0.15,0,2025-01
CUST_1005,SMB,78.53,13,0.0,0,2025-03
CUST_1006,Enterprise,3269.69,38,0.08,0,2025-11
CUST_1007,SMB,114.98,8,0.08,0,2025-04
CUST_1008,SMB,66.87,19,0.0,0,2025-10
CUST_1009,Mid,472.63,22,0.05,0,2025-10
CUST_1010,Enterprise,2048.91,51,0.12,0,2025-11
CUST_1011,Mid,558.27,17,0.03,0,2025-02
CUST_1012,Enterprise,1720.96,59,0.13,0,2025-12
CUST_1013,Enterprise,2516.94,50,0.08,0,2025-10
CUST_1014,SMB,102.47,9,0.04,0,2025-07
CUST_1015,Mid,532.04,16,0.05,0,2025-09
CUST_1016,SMB,113.94,10,0.01,0,2025-12
CUST_1017,Mid,482.22,18,0.0,1,2025-11
CUST_1018,Mid,412.45,28,0.06,0,2025-02
CUST_1019,Mid,458.54,23,0.0,0,2025-09
CUST_1020,Mid,680.14,17,0.0,0,2025-01
CUST_1021,SMB,109.2,8,0.01,0,2025-09
CUST_1022,Mid,360.56,27,0.0,0,2025-01
CUST_1023,SMB,85.22,13,0.0,0,2025-01
CUST_1024,Mid,409.13,24,0.02,0,2025-11
CUST_1025,Mid,738.17,16,0.09,0,2025-10
CUST_1026,SMB,89.88,12,0.0,1,2025-09
CUST_1027,SMB,83.11,13,0.03,0,2025-06
CUST_1028,SMB,53.41,29,0.15,0,2025-04
CUST_1029,SMB,95.88,10,0.0,0,2025-01
CUST_1030,Enterprise,2804.43,43,0.21,0,2025-10
CUST_1031,SMB,115.02,9,0.03,0,2025-04
CUST_1032,Mid,498.67,19,0.0,0,2025-09
CUST_1033,SMB,90.66,10,0.0,0,2025-11
CUST_1034,Mid,386.62,27,0.11,0,2025-07
CUST_1035,SMB,125.92,7,0.0,0,2025-11
CUST_1036,SMB,73.43,17,0.0,0,2025-06
CUST_1037,Mid,551.47,20,0.03,1,2025-07
CUST_1038,SMB,78.14,15,0.0,0,2025-10
CUST_1039,SMB,120.54,9,0.03,0,2025-08
CUST_1040,Mid,541.58,16,0.0,1,2025-07
CUST_1041,SMB,92.3,13,0.0,0,2025-04
CUST_1042,SMB,111.25,8,0.0,0,2025-07
CUST_1043,SMB,97.42,9,0.0,0,2025-05
CUST_1044,Enterprise,1510.63,65,0.17,0,2025-01
CUST_1045,Enterprise,1917.14,53,0.1,0,2025-05
CUST_1046,Mid,482.42,23,0.1,0,2025-01
CUST_1047,Enterprise,2789.87,44,0.08,0,2025-08
CUST_1048,SMB,79.7,15,0.06,0,2025-09
CUST_1049,SMB,84.57,12,0.0,0,2025-10
CUST_1050,Enterprise,1599.24,57,0.12,0,2025-05
CUST_1051,Enterprise,1473.08,51,0.12,0,2025-02
CUST_1052,Mid,443.87,20,0.04,0,2025-04
CUST_1053,SMB,127.28,5,0.0,0,2025-04
CUST_1054,SMB,128.64,5,0.0,0,2025-07
CUST_1055,SMB,101.24,9,0.0,0,2025-01
CUST_1056,Mid,350.26,26,0.0,0,2025-05
CUST_1057,SMB,103.13,9,0.0,1,2025-04
CUST_1058,Enterprise,2696.58,49,0.12,0,2025-10
CUST_1059,Enterprise,2376.46,44,0.14,0,2025-08
CUST_1060,Enterprise,2024.99,47,0.1,0,2025-05
CUST_1061,SMB,127.02,6,0.0,0,2025-04
CUST_1062,SMB,56.44,21,0.05,0,2025-08
CUST_1063,Mid,372.08,27,0.02,0,2025-04
CUST_1064,SMB,104.8,8,0.0,0,2025-12
CUST_1065,SMB,132.36,5,0.0,0,2025-02
CUST_1066,SMB,76.13,17,0.09,1,2025-01
CUST_1067,SMB,92.35,10,0.0,0,2025-02
CUST_1068,Mid,382.09,29,0.0,0,2025-02
CUST_1069,SMB,102.75,12,0.07,0,2025-08
CUST_1070,Mid,479.58,21,0.08,0,2025-05
CUST_1071,SMB,75.29,18,0.08,0,2025-06
CUST_1072,SMB,123.08,6,0.02,0,2025-09
CUST_1073,SMB,119.64,7,0.0,0,2025-10
CUST_1074,SMB,118.03,8,0.0,0,2025-05
CUST_1075,SMB,84.02,15,0.05,1,2025-01
CUST_1076,Mid,734.91,13,0.03,0,2025-02
CUST_1077,SMB,119.99,6,0.0,0,2025-11
CUST_1078,Mid,679.39,15,0.14,0,2025-07
CUST_1079,SMB,102.75,10,0.0,0,2025-09
CUST_1080,SMB,107.99,8,0.02,0,2025-01
CUST_1081,Enterprise,2147.78,48,0.11,0,2025-06
CUST_1082,SMB,64.84,18,0.0,0,2025-02
CUST_1083,SMB,136.37,5,0.0,0,2025-11
CUST_1084,Enterprise,2332.9,53,0.07,0,2025-03
CUST_1085,Enterprise,2149.63,51,0.07,0,2025-11
CUST_1086,Enterprise,1430.95,61,0.09,0,2025-04
CUST_1087,SMB,82.6,15,0.05,0,2025-11
CUST_1088,Mid,577.32,16,0.09,0,2025-11
CUST_1089,Enterprise,1817.38,63,0.02,0,2025-09
CUST_1090,Mid,546.9,18,0.06,0,2025-01
CUST_1091,SMB,125.13,6,0.0,0,2025-02
CUST_1092,Enterprise,1055.15,63,0.21,0,2025-09
CUST_1093,Enterprise,3009.04,41,0.11,0,2025-03
CUST_1094,SMB,106.75,9,0.01,0,2025-08
CUST_1095,SMB,86.64,10,0.01,0,2025-01
CUST_1096,Mid,501.57,22,0.01,0,2025-12
CUST_1097,SMB,101.69,7,0.0,1,2025-11
CUST_1098,SMB,104.03,10,0.01,0,2025-12
CUST_1099,SMB,118.22,6,0.0,0,2025-12
CUST_1100,SMB,117.65,8,0.01,0,2025-07
CUST_1101,SMB,109.72,10,0.0,0,2025-02
CUST_1102,Mid,438.18,23,0.07,0,2025-09
CUST_1103,SMB,86.85,12,0.02,0,2025-03
CUST_1104,SMB,131.1,6,0.0,0,2025-02
CUST_1105,Enterprise,1839.81,47,0.01,0,2025-10
CUST_1106,Enterprise,2238.33,54,0.14,0,2025-05
CUST_1107,Mid,520.47,22,0.04,0,2025-05
CUST_1108,Mid,582.62,18,0.03,0,2025-06
CUST_1109,Enterprise,2134.05,61,0.23,0,2025-04
CUST_1110,Mid,409.85,24,0.14,0,2025-09
CUST_1111,Mid,404.74,24,0.07,0,2025-11
CUST_1112,Enterprise,2466.79,46,0.17,0,2025-10
CUST_1113,Enterprise,1703.91,50,0.2,0,2025-11
CUST_1114,Mid,404.32,28,0.0,0,2025-10
CUST_1115,Enterprise,2149.76,53,0.08,0,2025-04
CUST_1116,SMB,111.89,8,0.0,0,2025-10
CUST_1117,SMB,95.1,7,0.02,0,2025-04
CUST_1118,Mid,456.71,21,0.0,0,2025-08
CUST_1119,Enterprise,1864.28,55,0.11,0,2025-11
CUST_1120,Mid,473.3,24,0.06,0,2025-08
CUST_1121,SMB,99.49,10,0.0,0,2025-12
CUST_1122,SMB,87.92,12,0.0,0,2025-02
CUST_1123,Enterprise,1098.34,72,0.11,0,2025-10
CUST_1124,SMB,93.09,9,0.0,0,2025-06
CUST_1125,Mid,354.52,31,0.02,0,2025-06
CUST_1126,Enterprise,1725.96,42,0.08,0,2025-05
CUST_1127,SMB,83.83,14,0.09,0,2025-12
CUST_1128,Mid,514.52,17,0.05,0,2025-08
CUST_1129,Enterprise,1013.17,75,0.13,0,2025-01
CUST_1130,SMB,110.83,8,0.0,0,2025-08
CUST_1131,Mid,411.36,23,0.0,0,2025-11
CUST_1132,SMB,104.23,9,0.0,0,2025-07
CUST_1133,SMB,81.28,15,0.01,0,2025-09
CUST_1134,SMB,92.14,11,0.03,0,2025-10
CUST_1135,SMB,103.33,8,0.0,1,2025-05
CUST_1136,SMB,104.6,11,0.02,0,2025-04
CUST_1137,Enterprise,1532.54,66,0.01,0,2025-11
CUST_1138,SMB,120.84,7,0.0,0,2025-10
CUST_1139,SMB,80.78,15,0.03,0,2025-12
CUST_1140,SMB,120.79,8,0.06,0,2025-06
CUST_1141,SMB,100.96,11,0.06,0,2025-08
CUST_1142,SMB,87.11,12,0.0,1,2025-03
CUST_1143,SMB,116.44,7,0.0,0,2025-07
CUST_1144,Mid,700.02,15,0.0,0,2025-11
CUST_1145,SMB,137.23,5,0.0,1,2025-03
CUST_1146,SMB,105.82,8,0.05,0,2025-06
CUST_1147,SMB,75.45,15,0.0,0,2025-07
CUST_1148,SMB,76.07,15,0.0,0,2025-11
CUST_1149,SMB,82.19,12,0.03,0,2025-03
CUST_1150,Mid,657.23,17,0.14,0,2025-10
CUST_1151,Mid,466.52,20,0.0,1,2025-03
CUST_1152,Mid,440.02,27,0.04,0,2025-01
CUST_1153,SMB,109.76,10,0.09,0,2025-05
CUST_1154,Enterprise,1365.93,64,0.2,0,2025-07
CUST_1155,Mid,360.91,28,0.03,0,2025-09
CUST_1156,SMB,66.22,20,0.01,0,2025-12
CUST_1157,Mid,342.88,32,0.1,0,2025-04
CUST_1158,Mid,609.18,15,0.0,0,2025-12
CUST_1159,SMB,80.56,15,0.04,0,2025-12
CUST_1160,Enterprise,2105.81,56,0.12,0,2025-12
CUST_1161,Enterprise,1800.75,59,0.12,0,2025-01
CUST_1162,SMB,139.82,6,0.0,0,2025-07
CUST_1163,SMB,113.45,9,0.01,0,2025-12
CUST_1164,Mid,540.33,20,0.02,0,2025-10
CUST_1165,Mid,416.05,30,0.12,0,2025-02
CUST_1166,SMB,135.83,5,0.0,0,2025-05
CUST_1167,Mid,390.13,22,0.0,0,2025-04
CUST_1168,Enterprise,1786.65,59,0.06,0,2025-03
CUST_1169,SMB,100.44,12,0.14,0,2025-09
CUST_1170,SMB,123.14,10,0.16,0,2025-08
CUST_1171,SMB,71.06,16,0.06,0,2025-08
CUST_1172,SMB,69.01,14,0.03,0,2025-10
CUST_1173,SMB,71.86,16,0.0,0,2025-01
CUST_1174,Mid,576.01,16,0.05,0,2025-08
CUST_1175,SMB,107.8,10,0.06,1,2025-02
CUST_1176,Enterprise,1958.57,54,0.11,0,2025-10
CUST_1177,Enterprise,2469.36,47,0.04,0,2025-02
CUST_1178,Enterprise,1381.5,67,0.12,0,2025-09
CUST_1179,SMB,81.16,13,0.0,0,2025-04
CUST_1180,Mid,583.72,17,0.02,0,2025-01
CUST_1181,Mid,579.07,20,0.07,0,2025-04
CUST_1182,SMB,97.31,11,0.05,0,2025-03
CUST_1183,SMB,121.43,6,0.0,0,2025-05
CUST_1184,SMB,88.26,14,0.01,0,2025-09
CUST_1185,Mid,516.82,22,0.1,0,2025-05
CUST_1186,Mid,551.65,20,0.16,0,2025-08
CUST_1187,Enterprise,1474.2,58,0.04,0,2025-10
CUST_1188,Enterprise,2016.41,50,0.16,0,2025-08
CUST_1189,Mid,764.2,14,0.08,0,2025-08
CUST_1190,Mid,572.24,17,0.0,0,2025-12
CUST_1191,SMB,93.17,12,0.03,0,2025-03
CUST_1192,Enterprise,2070.65,53,0.09,0,2025-05
CUST_1193,Mid,366.34,35,0.12,0,2025-09
CUST_1194,SMB,106.4,8,0.0,0,2025-05
CUST_1195,SMB,84.13,12,0.02,0,2025-01
CUST_1196,SMB,103.14,10,0.02,0,2025-07
CUST_1197,SMB,101.44,9,0.04,1,2025-10
CUST_1198,SMB,101.75,10,0.01,0,2025-03
CUST_1199,Mid,518.01,20,0.01,0,2025-02
CUST_1200,Mid,427.36,23,0.08,0,2025-01
CUST_1201,SMB,126.34,7,0.0,0,2025-06
CUST_1202,Enterprise,2498.35,58,0.16,1,2025-08
CUST_1203,Mid,502.12,22,0.07,0,2025-07
CUST_1204,Mid,543.73,19,0.0,0,2025-10
CUST_1205,SMB,114.05,8,0.07,0,2025-06
CUST_1206,SMB,131.62,7,0.0,0,2025-06
CUST_1207,Mid,403.44,30,0.13,0,2025-12
CUST_1208,Enterprise,2078.38,47,0.08,0,2025-08
CUST_1209,SMB,75.66,16,0.06,0,2025-10
CUST_1210,SMB,66.95,17,0.0,0,2025-12
CUST_1211,Mid,442.94,25,0.06,0,2025-07
CUST_1212,Mid,513.38,21,0.11,0,2025-12
CUST_1213,Mid,365.69,34,0.03,0,2025-01
CUST_1214,SMB,81.22,12,0.0,0,2025-11
CUST_1215,SMB,108.34,9,0.06,0,2025-04
CUST_1216,SMB,125.57,7,0.0,0,2025-03
CUST_1217,SMB,64.08,18,0.0,0,2025-10
CUST_1218,SMB,92.46,10,0.0,0,2025-12
CUST_1219,Enterprise,1723.87,67,0.05,0,2025-04
CUST_1220,SMB,137.35,5,0.0,0,2025-10
CUST_1221,Mid,449.62,20,0.08,0,2025-01
CUST_1222,Mid,407.29,28,0.04,0,2025-12
CUST_1223,Enterprise,1975.9,44,0.11,0,2025-03
CUST_1224,SMB,68.13,20,0.0,0,2025-11
CUST_1225,Mid,452.32,27,0.13,0,2025-10
CUST_1226,SMB,131.83,5,0.0,0,2025-12
CUST_1227,Enterprise,1974.94,58,0.09,0,2025-05
CUST_1228,Mid,356.37,28,0.07,0,2025-12
CUST_1229,SMB,88.61,15,0.0,0,2025-08
CUST_1230,SMB,106.04,9,0.04,0,2025-01
CUST_1231,Enterprise,2313.65,45,0.16,0,2025-08
CUST_1232,Mid,451.91,22,0.09,0,2025-08
CUST_1233,SMB,147.84,5,0.0,0,2025-11
CUST_1234,SMB,90.88,9,0.0,1,2025-06
CUST_1235,SMB,113.31,8,0.0,0,2025-03
CUST_1236,SMB,70.88,17,0.0,0,2025-05
CUST_1237,SMB,85.54,11,0.0,0,2025-09
CUST_1238,Mid,432.02,25,0.01,0,2025-01
CUST_1239,Enterprise,1026.33,69,0.15,0,2025-11
CUST_1240,SMB,117.14,8,0.05,0,2025-12
CUST_1241,Mid,484.79,21,0.13,0,2025-10
CUST_1242,SMB,144.08,5,0.05,0,2025-03
CUST_1243,SMB,89.66,14,0.03,0,2025-02
CUST_1244,SMB,102.22,10,0.02,0,2025-03
CUST_1245,SMB,91.96,11,0.05,0,2025-03
CUST_1246,SMB,136.15,7,0.0,1,2025-09
CUST_1247,Enterprise,2486.68,40,0.13,0,2025-09
CUST_1248,SMB,79.31,12,0.0,0,2025-08
CUST_1249,SMB,58.46,27,0.0,0,2025-02
CUST_1250,Mid,345.51,28,0.04,0,2025-10
CUST_1251,Mid,319.18,28,0.11,0,2025-09
CUST_1252,Mid,485.18,23,0.04,0,2025-07
CUST_1253,Mid,482.83,23,0.1,0,2025-03
CUST_1254,SMB,101.29,8,0.0,0,2025-11
CUST_1255,Enterprise,1703.62,58,0.17,0,2025-10
CUST_1256,Mid,550.91,18,0.0,0,2025-01
CUST_1257,SMB,123.86,7,0.0,0,2025-02
CUST_1258,Enterprise,1735.4,55,0.1,0,2025-11
CUST_1259,Enterprise,1817.16,59,0.13,0,2025-05
CUST_1260,Mid,633.7,14,0.03,0,2025-06
CUST_1261,SMB,95.5,11,0.05,0,2025-05
CUST_1262,SMB,98.1,10,0.02,0,2025-09
CUST_1263,SMB,79.12,14,0.03,0,2025-06
CUST_1264,SMB,137.61,5,0.0,0,2025-07
CUST_1265,SMB,97.54,9,0.0,0,2025-07
CUST_1266,Mid,556.32,16,0.0,0,2025-05
CUST_1267,SMB,91.96,10,0.04,0,2025-12
CUST_1268,SMB,102.3,10,0.0,0,2025-10
CUST_1269,SMB,122.82,7,0.0,1,2025-06
CUST_1270,SMB,66.36,19,0.07,0,2025-01
CUST_1271,SMB,83.01,13,0.0,1,2025-12
CUST_1272,Mid,433.66,22,0.01,0,2025-12
CUST_1273,Mid,450.13,20,0.02,0,2025-11
CUST_1274,SMB,90.45,15,0.04,0,2025-05
CUST_1275,Mid,427.5,20,0.03,0,2025-04
CUST_1276,SMB,92.55,13,0.06,0,2025-05
CUST_1277,SMB,94.42,12,0.01,0,2025-02
CUST_1278,SMB,90.3,10,0.0,0,2025-11
CUST_1279,Mid,630.54,14,0.0,0,2025-07
CUST_1280,SMB,125.85,7,0.02,0,2025-08
CUST_1281,SMB,93.04,10,0.0,0,2025-11
CUST_1282,SMB,116.14,8,0.01,0,2025-05
CUST_1283,Enterprise,1775.45,59,0.11,0,2025-03
CUST_1284,Enterprise,1669.55,59,0.05,1,2025-10
CUST_1285,SMB,80.98,13,0.03,0,2025-03
CUST_1286,Mid,397.67,27,0.04,0,2025-10
CUST_1287,Enterprise,1449.11,55,0.1,0,2025-05
CUST_1288,Enterprise,2327.06,54,0.09,0,2025-06
CUST_1289,SMB,103.68,7,0.0,0,2025-01
CUST_1290,SMB,85.3,13,0.03,0,2025-11
CUST_1291,SMB,110.41,8,0.0,0,2025-06
CUST_1292,SMB,125.37,7,0.0,0,2025-09
CUST_1293,Enterprise,1817.41,60,0.07,0,2025-06
CUST_1294,Enterprise,1000.0,82,0.09,0,2025-04
CUST_1295,Mid,581.1,16,0.16,0,2025-08
CUST_1296,Mid,472.04,16,0.08,0,2025-03
CUST_1297,SMB,104.7,11,0.06,0,2025-12
CUST_1298,SMB,120.49,7,0.0,0,2025-04
CUST_1299,SMB,102.46,8,0.0,0,2025-05
CUST_1300,SMB,82.99,14,0.01,0,2025-07
CUST_1301,Enterprise,1877.98,44,0.16,0,2025-03
CUST_1302,SMB,106.35,10,0.02,0,2025-03
CUST_1303,SMB,145.07,5,0.0,0,2025-08
CUST_1304,SMB,116.85,7,0.0,0,2025-08
CUST_1305,SMB,50.0,26,0.0,0,2025-04
CUST_1306,SMB,78.98,13,0.0,0,2025-09
CUST_1307,SMB,69.13,16,0.03,0,2025-01
CUST_1308,Mid,405.8,26,0.08,0,2025-09
CUST_1309,SMB,91.84,12,0.02,0,2025-06
CUST_1310,Enterprise,2557.36,34,0.14,0,2025-06
CUST_1311,SMB,118.83,9,0.06,0,2025-06
CUST_1312,SMB,102.41,8,0.0,0,2025-11
CUST_1313,Mid,503.05,18,0.01,0,2025-08
CUST_1314,Enterprise,1725.11,48,0.05,0,2025-01
CUST_1315,SMB,85.41,11,0.0,0,2025-11
CUST_1316,Mid,403.36,26,0.04,0,2025-02
CUST_1317,SMB,94.59,8,0.0,0,2025-03
CUST_1318,SMB,97.58,12,0.03,0,2025-10
CUST_1319,SMB,129.25,7,0.0,0,2025-05
CUST_1320,SMB,128.58,6,0.08,0,2025-12
CUST_1321,SMB,98.49,11,0.05,0,2025-08
CUST_1322,Mid,598.35,13,0.07,0,2025-07
CUST_1323,SMB,105.09,7,0.0,0,2025-10
CUST_1324,Mid,342.06,33,0.08,0,2025-09
CUST_1325,Mid,496.01,24,0.1,0,2025-11
CUST_1326,SMB,101.65,10,0.0,0,2025-02
CUST_1327,SMB,123.75,6,0.0,0,2025-03
CUST_1328,Enterprise,1650.89,49,0.09,0,2025-07
CUST_1329,Mid,518.07,20,0.12,0,2025-08
CUST_1330,Enterprise,1780.27,65,0.11,0,2025-09
CUST_1331,SMB,133.03,6,0.0,0,2025-06
CUST_1332,Mid,507.25,18,0.09,0,2025-07
CUST_1333,Enterprise,2600.97,46,0.1,0,2025-12
CUST_1334,SMB,94.69,8,0.0,0,2025-01
CUST_1335,Mid,564.08,20,0.05,0,2025-08
CUST_1336,SMB,100.25,9,0.0,0,2025-02
CUST_1337,SMB,103.0,11,0.04,0,2025-10
CUST_1338,SMB,78.77,16,0.0,0,2025-04
CUST_1339,SMB,60.71,21,0.0,0,2025-10
CUST_1340,SMB,89.13,11,0.02,1,2025-03
CUST_1341,Enterprise,1996.36,46,0.04,0,2025-12
CUST_1342,SMB,91.54,11,0.08,0,2025-06
CUST_1343,SMB,87.28,14,0.0,0,2025-11
CUST_1344,SMB,82.98,10,0.0,0,2025-06
CUST_1345,SMB,84.25,15,0.0,0,2025-11
CUST_1346,Mid,503.07,22,0.02,0,2025-05
CUST_1347,Mid,615.59,18,0.1,0,2025-03
CUST_1348,SMB,101.35,8,0.0,0,2025-11
CUST_1349,Mid,469.92,21,0.0,0,2025-09
CUST_1350,SMB,99.11,9,0.0,0,2025-02
CUST_1351,Mid,508.84,20,0.03,0,2025-03
CUST_1352,Mid,660.64,14,0.02,0,2025-11
CUST_1353,SMB,89.67,11,0.0,0,2025-05
CUST_1354,Enterprise,2779.7,40,0.06,0,2025-05
CUST_1355,Mid,473.34,20,0.0,0,2025-06
CUST_1356,SMB,85.79,15,0.09,0,2025-05
CUST_1357,SMB,86.27,15,0.06,0,2025-08
CUST_1358,SMB,74.28,15,0.0,0,2025-10
CUST_1359,Enterprise,1751.86,53,0.19,0,2025-01
CUST_1360,SMB,94.51,12,0.0,0,2025-07
CUST_1361,Enterprise,2439.48,55,0.12,1,2025-12
CUST_1362,Mid,454.01,22,0.01,1,2025-12
CUST_1363,Mid,567.79,22,0.13,0,2025-08
CUST_1364,Enterprise,1066.36,76,0.08,0,2025-06
CUST_1365,Enterprise,1668.9,61,0.11,0,2025-05
CUST_1366,Mid,612.48,18,0.02,0,2025-04
CUST_1367,SMB,104.6,8,0.01,1,2025-05
CUST_1368,Mid,694.41,14,0.0,0,2025-08
CUST_1369,SMB,102.37,9,0.0,0,2025-08
CUST_1370,Mid,737.16,15,0.08,0,2025-08
CUST_1371,Mid,368.46,29,0.12,0,2025-01
CUST_1372,Enterprise,1664.14,58,0.0,1,2025-06
CUST_1373,Mid,436.92,25,0.04,0,2025-12
CUST_1374,SMB,89.45,10,0.0,0,2025-07
CUST_1375,Mid,408.54,26,0.03,0,2025-08
CUST_1376,SMB,56.03,21,0.0,0,2025-08
CUST_1377,Enterprise,3121.96,39,0.0,0,2025-09
CUST_1378,SMB,125.05,8,0.06,0,2025-01
CUST_1379,SMB,122.2,6,0.01,0,2025-07
CUST_1380,SMB,94.15,13,0.05,0,2025-08
CUST_1381,SMB,79.45,15,0.07,0,2025-07
CUST_1382,SMB,85.77,13,0.0,0,2025-07
CUST_1383,SMB,61.82,24,0.04,0,2025-02
CUST_1384,SMB,72.63,17,0.0,0,2025-11
CUST_1385,SMB,139.06,7,0.03,0,2025-11
CUST_1386,Mid,559.75,22,0.1,0,2025-04
CUST_1387,SMB,120.43,7,0.07,0,2025-09
CUST_1388,Mid,647.1,20,0.09,1,2025-12
CUST_1389,Mid,550.03,14,0.09,0,2025-04
CUST_1390,SMB,118.22,6,0.01,0,2025-01
CUST_1391,SMB,88.12,13,0.0,0,2025-01
CUST_1392,SMB,108.96,9,0.1,0,2025-11
CUST_1393,Mid,640.45,19,0.13,0,2025-12
CUST_1394,SMB,77.01,12,0.01,0,2025-04
CUST_1395,Enterprise,1548.06,61,0.08,0,2025-10
CUST_1396,Mid,343.88,31,0.01,0,2025-08
CUST_1397,SMB,63.74,19,0.0,0,2025-12
CUST_1398,Enterprise,3053.46,44,0.17,0,2025-02
CUST_1399,Enterprise,2260.32,44,0.09,0,2025-05
CUST_1400,Enterprise,2523.88,52,0.14,0,2025-06
CUST_1401,SMB,89.97,11,0.0,0,2025-08
CUST_1402,Mid,653.16,17,0.08,0,2025-09
CUST_1403,Mid,578.99,18,0.08,0,2025-09
CUST_1404,SMB,131.97,7,0.0,1,2025-06
CUST_1405,Mid,586.4,18,0.04,0,2025-06
CUST_1406,Mid,635.72,15,0.11,0,2025-02
CUST_1407,Enterprise,1847.25,47,0.17,0,2025-12
CUST_1408,Mid,494.86,19,0.0,0,2025-12
CUST_1409,Enterprise,1959.05,58,0.15,0,2025-11
CUST_1410,SMB,105.96,11,0.08,0,2025-01
CUST_1411,Mid,610.8,19,0.11,0,2025-07
CUST_1412,SMB,69.69,19,0.12,0,2025-10
CUST_1413,Mid,388.33,27,0.14,0,2025-07
CUST_1414,Mid,501.37,19,0.0,0,2025-12
CUST_1415,SMB,103.21,8,0.03,0,2025-02
CUST_1416,Enterprise,2843.77,40,0.04,0,2025-10
CUST_1417,Enterprise,1729.28,49,0.06,0,2025-12
CUST_1418,Mid,406.71,32,0.12,0,2025-03
CUST_1419,Enterprise,1771.48,58,0.08,0,2025-08
CUST_1420,Mid,400.06,28,0.07,0,2025-12
CUST_1421,Mid,501.95,21,0.0,0,2025-08
CUST_1422,SMB,95.45,12,0.1,0,2025-12
CUST_1423,SMB,128.0,5,0.01,0,2025-06
CUST_1424,Enterprise,2441.62,60,0.14,0,2025-06
CUST_1425,SMB,171.11,3,0.01,1,2025-03
CUST_1426,SMB,93.09,11,0.0,0,2025-11
CUST_1427,SMB,70.09,18,0.06,1,2025-06
CUST_1428,Mid,399.43,31,0.05,0,2025-12
CUST_1429,SMB,105.12,8,0.0,0,2025-12
CUST_1430,SMB,123.21,8,0.03,0,2025-11
CUST_1431,Mid,486.59,24,0.0,0,2025-01
CUST_1432,SMB,101.46,8,0.0,0,2025-02
CUST_1433,SMB,141.73,6,0.01,0,2025-04
CUST_1434,Mid,420.59,27,0.05,0,2025-09
CUST_1435,Enterprise,2213.14,47,0.15,0,2025-02
CUST_1436,Mid,732.96,19,0.14,0,2025-06
CUST_1437,Enterprise,2120.9,51,0.12,0,2025-08
CUST_1438,SMB,65.24,18,0.03,0,2025-06
CUST_1439,SMB,74.11,17,0.0,0,2025-04
CUST_1440,Mid,404.55,28,0.12,0,2025-11
CUST_1441,SMB,99.53,12,0.12,1,2025-06
CUST_1442,Enterprise,2137.13,41,0.04,0,2025-11
CUST_1443,Mid,371.41,28,0.02,0,2025-11
CUST_1444,Mid,505.82,22,0.11,0,2025-10
CUST_1445,SMB,118.84,7,0.01,0,2025-11
CUST_1446,SMB,67.38,18,0.0,0,2025-10
CUST_1447,Mid,376.25,26,0.07,0,2025-09
CUST_1448,SMB,112.0,7,0.0,0,2025-02
CUST_1449,Enterprise,2190.68,49,0.17,0,2025-12
CUST_1450,SMB,111.48,8,0.04,0,2025-02
CUST_1451,SMB,89.91,12,0.01,0,2025-02
CUST_1452,Mid,520.24,19,0.09,0,2025-09
CUST_1453,Mid,392.38,20,0.06,0,2025-03
CUST_1454,Mid,561.11,17,0.01,0,2025-01
CUST_1455,Mid,503.97,20,0.0,0,2025-10
CUST_1456,SMB,81.51,14,0.01,0,2025-06
CUST_1457,Enterprise,1240.5,64,0.17,0,2025-12
CUST_1458,SMB,101.81,10,0.0,0,2025-06
CUST_1459,Mid,417.88,25,0.08,0,2025-04
CUST_1460,SMB,92.4,14,0.06,0,2025-04
CUST_1461,Mid,466.38,18,0.08,0,2025-10
CUST_1462,SMB,83.1,14,0.02,0,2025-10
CUST_1463,Mid,301.79,27,0.0,0,2025-04
CUST_1464,SMB,94.16,11,0.0,0,2025-01
